generation_id,plant_id,generation_date,generated_energy_kwh,expected_energy_kwh,availability_rate,measurement_status,source_updated_at,extracted_at,batch_id
GEN-PLANT-005-2026-04-28,PLANT-005,2026-04-28,19670.22,19840,0.9719,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-28,PLANT-006,2026-04-28,5007.32,5544,0.9819,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-28,PLANT-007,2026-04-28,7839.62,8272,0.9571,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-28,PLANT-008,2026-04-28,2175.23,2200,0.9437,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-29,PLANT-001,2026-04-29,6537.27,6380,0.9739,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-29,PLANT-002,2026-04-29,8434.25,9240,0.9389,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-29,PLANT-003,2026-04-29,3603.37,4312,0.9234,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-29,PLANT-004,2026-04-29,9690.32,10850,0.925,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-29,PLANT-005,2026-04-29,17191.77,19840,0.923,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-29,PLANT-006,2026-04-29,5000.85,5544,0.941,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-29,PLANT-007,2026-04-29,7003.77,8272,0.9416,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-29,PLANT-008,2026-04-29,1856.33,2200,0.9423,FINAL,2026-04-30T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-30,PLANT-001,2026-04-30,6473.22,6380,0.9798,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-30,PLANT-002,2026-04-30,8957.86,9240,0.9453,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-30,PLANT-003,2026-04-30,3603.91,4312,0.9109,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-30,PLANT-004,2026-04-30,9779.33,10850,0.935,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-30,PLANT-005,2026-04-30,20448.4,19840,0.9742,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-30,PLANT-006,2026-04-30,5381.41,5544,0.9664,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-30,PLANT-007,2026-04-30,7706.54,8272,0.9826,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-30,PLANT-008,2026-04-30,2182.59,2200,0.9877,FINAL,2026-05-01T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-01,PLANT-001,2026-05-01,6645.59,6380,0.9839,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-01,PLANT-002,2026-05-01,7841.97,9240,0.96,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-01,PLANT-003,2026-05-01,3969.03,4312,0.9155,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-01,PLANT-004,2026-05-01,9100.73,10850,0.9218,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-01,PLANT-005,2026-05-01,19151.4,19840,0.9592,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-01,PLANT-006,2026-05-01,4637.88,5544,0.9483,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-01,PLANT-007,2026-05-01,7291.55,8272,0.933,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-01,PLANT-008,2026-05-01,1936.59,2200,0.9782,FINAL,2026-05-02T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-02,PLANT-001,2026-05-02,6497,6380,0.9846,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-02,PLANT-002,2026-05-02,8326.97,9240,0.9277,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-02,PLANT-003,2026-05-02,3672.89,4312,0.9651,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-02,PLANT-004,2026-05-02,9750.86,10850,0.9725,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-02,PLANT-005,2026-05-02,17489.29,19840,0.9409,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-02,PLANT-006,2026-05-02,5093.67,5544,0.9611,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-02,PLANT-007,2026-05-02,7145.52,8272,0.9601,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-02,PLANT-008,2026-05-02,1909.97,2200,0.917,FINAL,2026-05-03T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-03,PLANT-001,2026-05-03,5979.41,6380,0.9415,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-03,PLANT-002,2026-05-03,8411.61,9240,0.9782,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-03,PLANT-003,2026-05-03,3803.06,4312,0.9232,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-03,PLANT-004,2026-05-03,10257.92,10850,0.9794,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-03,PLANT-005,2026-05-03,19086.82,19840,0.9291,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-03,PLANT-006,2026-05-03,5353.41,5544,0.9905,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-03,PLANT-007,2026-05-03,7511.9,8272,0.9435,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-03,PLANT-008,2026-05-03,1891.39,2200,0.9721,FINAL,2026-05-04T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-04,PLANT-001,2026-05-04,5926.98,6380,0.9181,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-04,PLANT-002,2026-05-04,8153.01,9240,0.9559,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-04,PLANT-003,2026-05-04,4000.75,4312,0.9525,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-04,PLANT-004,2026-05-04,9169.64,10850,0.9351,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-04,PLANT-005,2026-05-04,19627.07,19840,0.9732,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-04,PLANT-006,2026-05-04,5335.35,5544,0.9864,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-04,PLANT-007,2026-05-04,7306.44,8272,0.9749,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-04,PLANT-008,2026-05-04,2050,2200,0.9915,FINAL,2026-05-05T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-05,PLANT-001,2026-05-05,6422.78,6380,0.9881,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-05,PLANT-002,2026-05-05,9188.33,9240,0.9935,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-05,PLANT-003,2026-05-05,4110.91,4312,0.9927,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-05,PLANT-004,2026-05-05,9644.17,10850,0.9923,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-05,PLANT-005,2026-05-05,17885.68,19840,0.9114,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-05,PLANT-006,2026-05-05,4921.66,5544,0.9132,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-05,PLANT-007,2026-05-05,7687.54,8272,0.9755,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-05,PLANT-008,2026-05-05,1929.07,2200,0.9409,FINAL,2026-05-06T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-06,PLANT-001,2026-05-06,5738.34,6380,0.9685,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-06,PLANT-002,2026-05-06,8702.46,9240,0.9306,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-06,PLANT-003,2026-05-06,4164.4,4312,0.9382,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-06,PLANT-004,2026-05-06,10253.09,10850,0.9886,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-06,PLANT-005,2026-05-06,18139.78,19840,0.9659,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-06,PLANT-006,2026-05-06,5252.07,5544,0.9217,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-06,PLANT-007,2026-05-06,7320.37,8272,0.9728,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-06,PLANT-008,2026-05-06,2074.82,2200,0.9166,FINAL,2026-05-07T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-07,PLANT-001,2026-05-07,6371.01,6380,0.9542,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-07,PLANT-002,2026-05-07,8493.23,9240,0.9123,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-07,PLANT-003,2026-05-07,3739.72,4312,0.936,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-07,PLANT-004,2026-05-07,10770.34,10850,0.9794,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-07,PLANT-005,2026-05-07,18963.94,19840,0.934,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-07,PLANT-006,2026-05-07,5377.12,5544,0.9881,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-07,PLANT-007,2026-05-07,7798.06,8272,0.9403,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-07,PLANT-008,2026-05-07,1988.46,2200,0.9202,FINAL,2026-05-08T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-08,PLANT-001,2026-05-08,5664.8,6380,0.9268,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-08,PLANT-002,2026-05-08,8305.3,9240,0.9568,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-08,PLANT-003,2026-05-08,3608.68,4312,0.9407,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-08,PLANT-004,2026-05-08,10156.15,10850,0.9624,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-08,PLANT-005,2026-05-08,18226.15,19840,0.9879,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-08,PLANT-006,2026-05-08,5447.19,5544,0.9271,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-08,PLANT-007,2026-05-08,7166.63,8272,0.9169,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-08,PLANT-008,2026-05-08,2159.46,2200,0.9682,FINAL,2026-05-09T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-09,PLANT-001,2026-05-09,6160.2,6380,0.9129,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-09,PLANT-002,2026-05-09,9393.4,9240,0.9718,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-09,PLANT-003,2026-05-09,4038.38,4312,0.9182,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-09,PLANT-004,2026-05-09,10209.97,10850,0.9495,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-09,PLANT-005,2026-05-09,19229.17,19840,0.9617,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-09,PLANT-006,2026-05-09,5487.35,5544,0.9396,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-09,PLANT-007,2026-05-09,7647.61,8272,0.9836,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-09,PLANT-008,2026-05-09,2127.12,2200,0.9601,FINAL,2026-05-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-10,PLANT-001,2026-05-10,5329.25,6380,0.9147,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-10,PLANT-002,2026-05-10,9250.45,9240,0.9445,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-10,PLANT-003,2026-05-10,4266.33,4312,0.9534,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-10,PLANT-004,2026-05-10,10507.14,10850,0.9286,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-10,PLANT-005,2026-05-10,18906.23,19840,0.9617,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-10,PLANT-006,2026-05-10,5334.05,5544,0.9504,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-10,PLANT-007,2026-05-10,7435.83,8272,0.9652,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-10,PLANT-008,2026-05-10,2131.24,2200,0.9797,FINAL,2026-05-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-11,PLANT-001,2026-05-11,6070.53,6380,0.9377,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-11,PLANT-002,2026-05-11,8173.54,9240,0.9605,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-11,PLANT-003,2026-05-11,3870.9,4312,0.9521,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-11,PLANT-004,2026-05-11,10659.72,10850,0.9349,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-11,PLANT-005,2026-05-11,19341.86,19840,0.967,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-11,PLANT-006,2026-05-11,5300.86,5544,0.9583,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-11,PLANT-007,2026-05-11,8326.79,8272,0.9713,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-11,PLANT-008,2026-05-11,1958.17,2200,0.9807,FINAL,2026-05-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-12,PLANT-001,2026-05-12,5276.67,6380,0.9296,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-12,PLANT-002,2026-05-12,8936.79,9240,0.9376,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-12,PLANT-003,2026-05-12,3961.17,4312,0.9744,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-12,PLANT-004,2026-05-12,11137.19,10850,0.9886,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-12,PLANT-005,2026-05-12,17714.08,19840,0.9592,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-12,PLANT-006,2026-05-12,5589.52,5544,0.9708,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-12,PLANT-007,2026-05-12,7953.37,8272,0.9892,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-12,PLANT-008,2026-05-12,2106.13,2200,0.9278,FINAL,2026-05-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-13,PLANT-001,2026-05-13,6155.36,6380,0.9646,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-13,PLANT-002,2026-05-13,8674.01,9240,0.9511,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-13,PLANT-003,2026-05-13,4251.35,4312,0.9873,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-13,PLANT-004,2026-05-13,9139.85,10850,0.9354,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-13,PLANT-005,2026-05-13,17781.26,19840,0.957,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-13,PLANT-006,2026-05-13,5166.47,5544,0.9467,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-13,PLANT-007,2026-05-13,7231.19,8272,0.9768,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-13,PLANT-008,2026-05-13,1957.67,2200,0.9675,FINAL,2026-05-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-14,PLANT-001,2026-05-14,6156.88,6380,0.9533,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-14,PLANT-002,2026-05-14,9218.29,9240,0.9746,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-14,PLANT-003,2026-05-14,3845.47,4312,0.9133,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-14,PLANT-004,2026-05-14,9597.55,10850,0.9369,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-14,PLANT-005,2026-05-14,18660.05,19840,0.9515,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-14,PLANT-006,2026-05-14,4724.53,5544,0.9127,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-14,PLANT-007,2026-05-14,8410.08,8272,0.9949,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-14,PLANT-008,2026-05-14,2118.93,2200,0.9491,FINAL,2026-05-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-15,PLANT-001,2026-05-15,6057.92,6380,0.9593,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-15,PLANT-002,2026-05-15,9300.43,9240,0.9746,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-15,PLANT-003,2026-05-15,3577.17,4312,0.9401,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-15,PLANT-004,2026-05-15,10761.73,10850,0.9415,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-15,PLANT-005,2026-05-15,16316.21,19840,0.922,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-15,PLANT-006,2026-05-15,5217.61,5544,0.9491,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-15,PLANT-007,2026-05-15,7071.87,8272,0.9507,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-15,PLANT-008,2026-05-15,1920.12,2200,0.974,FINAL,2026-05-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-16,PLANT-001,2026-05-16,5967.04,6380,0.9267,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-16,PLANT-002,2026-05-16,8462.65,9240,0.9757,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-16,PLANT-003,2026-05-16,3836.73,4312,0.9578,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-16,PLANT-004,2026-05-16,9500.74,10850,0.9154,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-16,PLANT-005,2026-05-16,19771.99,19840,0.9913,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-16,PLANT-006,2026-05-16,5269.49,5544,0.9192,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-16,PLANT-007,2026-05-16,7815.8,8272,0.991,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-16,PLANT-008,2026-05-16,1922.5,2200,0.9844,FINAL,2026-05-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-05-17,PLANT-001,2026-05-17,6216.94,6380,0.9915,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-05-17,PLANT-002,2026-05-17,8069.47,9240,0.9501,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-05-17,PLANT-003,2026-05-17,4047.74,4312,0.9658,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-05-17,PLANT-004,2026-05-17,10432.1,10850,0.9262,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-05-17,PLANT-005,2026-05-17,16399.14,19840,0.9362,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-05-17,PLANT-006,2026-05-17,5038.95,5544,0.9724,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-05-17,PLANT-007,2026-05-17,8046.83,8272,0.9572,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-05-17,PLANT-008,2026-05-17,1808.33,2200,0.9229,FINAL,2026-05-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
