invoice_id,contract_id,reference_month,issue_date,due_date,energy_consumed_kwh,energy_compensated_kwh,gross_amount_brl,discount_amount_brl,net_amount_brl,status,paid_at,source_updated_at,extracted_at,batch_id
INV-000363,CONTRACT-000063,2026-05-01,2026-06-02,2026-06-12,642.5,408.26,658.95,89.22,569.73,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000364,CONTRACT-000064,2026-05-01,2026-06-02,2026-06-12,563.27,385.62,584.47,86.27,498.2,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000365,CONTRACT-000065,2026-05-01,2026-06-02,2026-06-12,750.21,524.18,760.2,136.08,624.12,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000366,CONTRACT-000066,2026-05-01,2026-06-02,2026-06-12,342.47,305.6,376.92,41.2,335.72,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000367,CONTRACT-000067,2026-05-01,2026-06-02,2026-06-12,769.05,662.5,777.91,124.23,653.68,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000368,CONTRACT-000068,2026-05-01,2026-06-02,2026-06-12,573.29,531.32,593.89,74.95,518.94,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000369,CONTRACT-000069,2026-05-01,2026-06-02,2026-06-12,314.2,286.32,350.35,42.01,308.34,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000370,CONTRACT-000070,2026-05-01,2026-06-02,2026-06-12,908.76,617.1,909.23,100.56,808.67,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000371,CONTRACT-000071,2026-05-01,2026-06-02,2026-06-12,994.84,734.68,990.15,126.44,863.71,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000372,CONTRACT-000072,2026-05-01,2026-06-02,2026-06-12,339.99,264.7,374.59,65.33,309.26,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000373,CONTRACT-000073,2026-05-01,2026-06-02,2026-06-12,929.76,638.86,928.97,127.73,801.24,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000374,CONTRACT-000074,2026-05-01,2026-06-02,2026-06-12,455.24,294.39,482.93,74.23,408.7,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000375,CONTRACT-000075,2026-05-01,2026-06-02,2026-06-12,795.79,789.19,803.04,133.55,669.49,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000376,CONTRACT-000076,2026-05-01,2026-06-02,2026-06-12,503.61,359.65,528.39,69.27,459.12,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000377,CONTRACT-000077,2026-05-01,2026-06-02,2026-06-12,1047.19,691.21,1039.36,171.18,868.18,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000378,CONTRACT-000078,2026-05-01,2026-06-02,2026-06-12,582.78,550.49,602.81,88.61,514.2,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000379,CONTRACT-000079,2026-05-01,2026-06-02,2026-06-12,767.42,597.55,776.37,148.44,627.93,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000380,CONTRACT-000080,2026-05-01,2026-06-02,2026-06-12,620.02,471.26,637.82,120.99,516.83,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000381,CONTRACT-000081,2026-05-01,2026-06-02,2026-06-12,539.75,539.75,562.37,84.69,477.68,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000382,CONTRACT-000082,2026-05-01,2026-06-02,2026-06-12,557.75,503.7,579.28,95.75,483.53,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000383,CONTRACT-000083,2026-05-01,2026-06-02,2026-06-12,578.73,527.3,599.01,70.38,528.63,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000384,CONTRACT-000084,2026-05-01,2026-06-02,2026-06-12,1094.62,728.68,1083.94,196.63,887.31,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000385,CONTRACT-000085,2026-05-01,2026-06-02,2026-06-12,752.86,516.06,762.69,110.51,652.18,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000386,CONTRACT-000086,2026-05-01,2026-06-02,2026-06-12,1323.02,1052.74,1298.64,167.78,1130.86,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000387,CONTRACT-000087,2026-05-01,2026-06-02,2026-06-12,567,488.95,587.98,59.86,528.12,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000388,CONTRACT-000088,2026-05-01,2026-06-02,2026-06-12,650.75,623.93,666.7,74.54,592.16,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000389,CONTRACT-000089,2026-05-01,2026-06-02,2026-06-12,1243.22,870.59,1223.63,147.08,1076.55,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000390,CONTRACT-000090,2026-05-01,2026-06-02,2026-06-12,667.43,651.91,682.38,120.78,561.6,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000391,CONTRACT-000091,2026-05-01,2026-06-02,2026-06-12,782.8,606.05,790.83,113.17,677.66,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000392,CONTRACT-000092,2026-05-01,2026-06-02,2026-06-12,584.42,488.82,604.35,65.81,538.54,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000393,CONTRACT-000093,2026-05-01,2026-06-02,2026-06-12,601.89,521.54,620.78,107.08,513.7,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000394,CONTRACT-000094,2026-05-01,2026-06-02,2026-06-12,729.83,631.01,741.04,81.29,659.75,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000395,CONTRACT-000095,2026-05-01,2026-06-02,2026-06-12,1242.04,957.58,1222.52,205.14,1017.38,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000396,CONTRACT-000096,2026-05-01,2026-06-02,2026-06-12,432.53,330.78,461.58,57.84,403.74,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000397,CONTRACT-000097,2026-05-01,2026-06-02,2026-06-12,882.41,613.09,884.47,162.74,721.73,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000398,CONTRACT-000098,2026-05-01,2026-06-02,2026-06-12,692.86,518.89,706.29,99.66,606.63,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000399,CONTRACT-000099,2026-05-01,2026-06-02,2026-06-12,543.32,413.88,565.72,87.29,478.43,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000400,CONTRACT-000100,2026-05-01,2026-06-02,2026-06-12,519.9,434.79,543.71,87.86,455.85,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000401,CONTRACT-000101,2026-05-01,2026-06-02,2026-06-12,277.78,183.41,316.11,38.31,277.8,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000402,CONTRACT-000102,2026-05-01,2026-06-02,2026-06-12,405.26,354.95,435.94,54.19,381.75,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000403,CONTRACT-000103,2026-05-01,2026-06-02,2026-06-12,652.04,560.11,667.92,131.05,536.87,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000404,CONTRACT-000104,2026-05-01,2026-06-02,2026-06-12,463.83,343.13,491,60.05,430.95,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000405,CONTRACT-000105,2026-05-01,2026-06-02,2026-06-12,859.52,720.63,862.95,131,731.95,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000406,CONTRACT-000106,2026-05-01,2026-06-02,2026-06-12,622.32,543.7,639.98,85.18,554.8,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000407,CONTRACT-000107,2026-05-01,2026-06-02,2026-06-12,661.3,487.1,676.62,112.52,564.1,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000408,CONTRACT-000108,2026-05-01,2026-06-02,2026-06-12,1187.38,877.97,1171.14,219.35,951.79,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000409,CONTRACT-000109,2026-05-01,2026-06-02,2026-06-12,630.74,443.46,647.9,83.13,564.77,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000410,CONTRACT-000110,2026-05-01,2026-06-02,2026-06-12,291.51,197.81,329.02,38.56,290.46,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000411,CONTRACT-000111,2026-05-01,2026-06-02,2026-06-12,632.59,632.59,649.63,113.56,536.07,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000412,CONTRACT-000112,2026-05-01,2026-06-02,2026-06-12,219.38,166.16,261.22,50.15,211.07,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000413,CONTRACT-000113,2026-05-01,2026-06-02,2026-06-12,420.52,387.28,450.29,54.03,396.26,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000414,CONTRACT-000114,2026-05-01,2026-06-02,2026-06-12,253.84,174.65,293.61,35.59,258.02,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000415,CONTRACT-000115,2026-05-01,2026-06-02,2026-06-12,847.08,751.24,851.26,162.25,689.01,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000416,CONTRACT-000116,2026-05-01,2026-06-02,2026-06-12,1028.53,831.18,1021.82,109.33,912.49,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000417,CONTRACT-000117,2026-05-01,2026-06-02,2026-06-12,277.84,229.06,316.17,46.38,269.79,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000418,CONTRACT-000118,2026-05-01,2026-06-02,2026-06-12,982.14,982.14,978.21,128.93,849.28,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000419,CONTRACT-000119,2026-05-01,2026-06-02,2026-06-12,262.26,209.3,301.52,59.82,241.7,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000420,CONTRACT-000120,2026-05-01,2026-06-02,2026-06-12,776.57,640.92,784.98,92.94,692.04,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000421,CONTRACT-000121,2026-05-01,2026-06-02,2026-06-12,745.84,555.46,756.09,83.93,672.16,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000422,CONTRACT-000122,2026-05-01,2026-06-02,2026-06-12,1137.16,748.02,1123.93,186.35,937.58,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000423,CONTRACT-000123,2026-05-01,2026-06-02,2026-06-12,381.64,330.13,413.74,72.74,341,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000424,CONTRACT-000124,2026-05-01,2026-06-02,2026-06-12,1021.17,684.37,1014.9,102.71,912.19,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000425,CONTRACT-000125,2026-05-01,2026-06-02,2026-06-12,210.65,210.65,253.01,47.74,205.27,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000426,CONTRACT-000126,2026-05-01,2026-06-02,2026-06-12,867.42,713.17,870.37,124.11,746.26,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000427,CONTRACT-000127,2026-05-01,2026-06-02,2026-06-12,617.22,617.22,635.19,67.97,567.22,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000428,CONTRACT-000128,2026-05-01,2026-06-02,2026-06-12,543.15,529.72,565.56,113.06,452.5,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000429,CONTRACT-000129,2026-05-01,2026-06-02,2026-06-12,771.93,498.14,780.61,149.64,630.97,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000430,CONTRACT-000130,2026-05-01,2026-06-02,2026-06-12,338.34,253.02,373.04,42.53,330.51,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000431,CONTRACT-000131,2026-05-01,2026-06-02,2026-06-12,1192.91,771.26,1176.34,149.87,1026.47,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000432,CONTRACT-000132,2026-05-01,2026-06-02,2026-06-12,1028.75,709.78,1022.02,172.01,850.01,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000433,CONTRACT-000133,2026-05-01,2026-06-02,2026-06-12,837.26,638.73,842.02,106.18,735.84,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000434,CONTRACT-000134,2026-05-01,2026-06-02,2026-06-12,1076.12,915.4,1066.55,115.08,951.47,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000435,CONTRACT-000135,2026-05-01,2026-06-02,2026-06-12,349.15,218.94,383.2,75.76,307.44,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000436,CONTRACT-000136,2026-05-01,2026-06-02,2026-06-12,1031.09,916.51,1024.22,129.46,894.76,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000437,CONTRACT-000137,2026-05-01,2026-06-02,2026-06-12,1142.65,997.49,1129.09,119.46,1009.63,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000438,CONTRACT-000138,2026-05-01,2026-06-02,2026-06-12,295.37,237.78,332.65,50.03,282.62,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000439,CONTRACT-000139,2026-05-01,2026-06-02,2026-06-12,234.81,234.81,275.72,46.02,229.7,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000440,CONTRACT-000140,2026-05-01,2026-06-02,2026-06-12,523.86,381.35,547.43,69.91,477.52,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000441,CONTRACT-000141,2026-05-01,2026-06-02,2026-06-12,799.38,642.7,806.42,114.67,691.75,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000442,CONTRACT-000142,2026-05-01,2026-06-02,2026-06-12,681.95,473.14,696.03,99.88,596.15,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000443,CONTRACT-000143,2026-05-01,2026-06-02,2026-06-12,311.23,200.39,347.56,49.67,297.89,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000444,CONTRACT-000144,2026-05-01,2026-06-02,2026-06-12,1007.08,762.9,1001.66,127.21,874.45,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000445,CONTRACT-000145,2026-05-01,2026-06-02,2026-06-12,261.5,248.52,300.81,44.67,256.14,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000446,CONTRACT-000146,2026-05-01,2026-06-02,2026-06-12,958.26,695.61,955.76,95.67,860.09,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000447,CONTRACT-000147,2026-05-01,2026-06-02,2026-06-12,495.75,407.91,521,69.55,451.45,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000448,CONTRACT-000148,2026-05-01,2026-06-02,2026-06-12,486.28,338.52,512.1,95.1,417,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000449,CONTRACT-000149,2026-05-01,2026-06-02,2026-06-12,1058.04,833.51,1049.56,187.66,861.9,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000450,CONTRACT-000150,2026-05-01,2026-06-02,2026-06-12,331.86,235.56,366.95,58.57,308.38,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000451,CONTRACT-000001,2026-06-01,2026-07-03,2026-07-13,1333.71,860.44,1308.69,163.46,1145.23,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000452,CONTRACT-000002,2026-06-01,2026-07-03,2026-07-13,789.61,680.09,797.23,111.69,685.54,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000453,CONTRACT-000003,2026-06-01,2026-07-03,2026-07-13,316.27,315.68,352.29,36.99,315.3,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000454,CONTRACT-000004,2026-06-01,2026-07-03,2026-07-13,1080.6,917.32,1070.76,136.52,934.24,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000455,CONTRACT-000005,2026-06-01,2026-07-03,2026-07-13,656.5,554.52,672.11,133.35,538.76,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000456,CONTRACT-000006,2026-06-01,2026-07-03,2026-07-13,438.58,369.85,467.27,86.87,380.4,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000457,CONTRACT-000007,2026-06-01,2026-07-03,2026-07-13,507.87,370.69,532.4,79.7,452.7,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000458,CONTRACT-000008,2026-06-01,2026-07-03,2026-07-13,244.22,186.78,284.57,45.53,239.04,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000459,CONTRACT-000009,2026-06-01,2026-07-03,2026-07-13,537.19,492.18,559.96,97.66,462.3,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000460,CONTRACT-000010,2026-06-01,2026-07-03,2026-07-13,675.83,433.4,690.28,76.14,614.14,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000461,CONTRACT-000011,2026-06-01,2026-07-03,2026-07-13,634.64,491.81,651.56,70.37,581.19,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000462,CONTRACT-000012,2026-06-01,2026-07-03,2026-07-13,767.85,706.74,776.78,95.85,680.93,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000463,CONTRACT-000013,2026-06-01,2026-07-03,2026-07-13,550.79,512.31,572.74,58.59,514.15,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000464,CONTRACT-000014,2026-06-01,2026-07-03,2026-07-13,1249.19,1043.26,1229.24,127.72,1101.52,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000465,CONTRACT-000015,2026-06-01,2026-07-03,2026-07-13,789.26,550.77,796.9,85.27,711.63,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000466,CONTRACT-000016,2026-06-01,2026-07-03,2026-07-13,478.06,402.31,504.38,69.96,434.42,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000467,CONTRACT-000017,2026-06-01,2026-07-03,2026-07-13,1040.92,999.72,1033.46,191.4,842.06,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000468,CONTRACT-000018,2026-06-01,2026-07-03,2026-07-13,487.03,448.74,512.81,90.87,421.94,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000469,CONTRACT-000019,2026-06-01,2026-07-03,2026-07-13,603,485.45,621.82,114.48,507.34,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000470,CONTRACT-000020,2026-06-01,2026-07-03,2026-07-13,681.3,570.14,695.42,88.25,607.17,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000471,CONTRACT-000021,2026-06-01,2026-07-03,2026-07-13,561.55,399.39,582.86,59.04,523.82,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000472,CONTRACT-000022,2026-06-01,2026-07-03,2026-07-13,831.56,653.46,836.67,131.69,704.98,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000473,CONTRACT-000023,2026-06-01,2026-07-03,2026-07-13,462.56,312.57,489.81,63.92,425.89,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000474,CONTRACT-000024,2026-06-01,2026-07-03,2026-07-13,214.74,214.74,256.86,48.52,208.34,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000475,CONTRACT-000025,2026-06-01,2026-07-03,2026-07-13,1126.46,1078.24,1113.87,138.45,975.42,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000476,CONTRACT-000026,2026-06-01,2026-07-03,2026-07-13,572.14,427.29,592.81,84.77,508.04,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000477,CONTRACT-000027,2026-06-01,2026-07-03,2026-07-13,834.17,665.63,839.12,134.85,704.27,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000478,CONTRACT-000028,2026-06-01,2026-07-03,2026-07-13,572.59,572.59,593.23,93.61,499.62,OPEN,NULL,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000479,CONTRACT-000029,2026-06-01,2026-07-03,2026-07-13,773.68,606.68,782.26,94.34,687.92,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000480,CONTRACT-000030,2026-06-01,2026-07-03,2026-07-13,1060.12,801.55,1051.51,150.47,901.04,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000481,CONTRACT-000031,2026-06-01,2026-07-03,2026-07-13,719.27,540.05,731.11,122.61,608.5,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000482,CONTRACT-000032,2026-06-01,2026-07-03,2026-07-13,750.7,746.28,760.66,112.58,648.08,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000483,CONTRACT-000033,2026-06-01,2026-07-03,2026-07-13,1212.7,1055.4,1194.94,209.11,985.83,PAID,2026-07-10T13:00:00Z,2026-07-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
